,LAT_LONG_YEAR,TAR_COUNT,LAT,LONG,YEAR,LAT_LONG,DAU_CODE,DAU_YEAR,DAU_NAME,APPLIED_WATER_ACRE,PRECIP_AF_ACRE,MEAN_TEMPC,RICE_PERCENT_DAU,DEV_HIGH_PERCENT_DAU,DEV_LOW_PERCENT_DAU,DEV_MED_PERCENT_DAU,DEV_OPEN_PERCENT_DAU,DEV_TOTAL_PERCENT_DAU,OPENWATER_PERCENT_DAU,WETLAND_PERCENT_DAU,DAU_CENTER_LAT,DAU_CENTER_LONG,AG2010,AG_TOTAL_PERCENT_DAU2015,SD,CV,PIP_QNX_COUNT,ERY_COUNT,THR_COUNT,STG_COUNT,PIP_QNX_SD,ERY_SD,THR_SD,STG_SD,PIP_QNX_CV,ERY_CV,THR_CV,STG_CV,CX_OTHER_COUNT,CX_OTHER_SD,CX_OTHER_CV
2354,37.0945_-121.6294_2010,4.9,37.0945,-121.6294,2010,37.0945_-121.6294,62,62_2010,South Santa Clara Valley,0.515188463,1.85041726,16.78669922,0.006184597,1.34543223,7.056585115,7.312436604,15.435392,31.14984595,0.575158729,0.364668692,36.96865477,-121.5040659,26.5589795,56.86455958,8.569325139,174.8841865,0.9,0,0,0,1.523883927,0,0,0,169.3204363,,,,0.9,1.523883927,169.3204363
2355,37.14_-120.78_2005,45.35294118,37.14,-120.78,2005,37.14_-120.78,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,62.82211113,138.5182736,0,2.176470588,0,0.235294118,0,5.210989519,0,0.9701425,,239.4238428,,412.3105626,2.411764706,5.244745269,217.4650478
2356,37.231667_-120.908889_2005,104,37.231667,-120.908889,2005,37.231667_-120.908889,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,155.6612623,149.6742906,0.333333333,17.33333333,0,0.466666667,0.723746864,28.09592412,0,1.807392228,217.1240593,162.0918699,,387.2983346,18.13333333,27.87694046,153.7331275
2357,37.255278_-120.992222_2005,40.17647059,37.255278,-120.992222,2005,37.255278_-120.992222,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,51.62755477,128.5019665,42.88235294,0.294117647,0,0,33.17921479,0.771743633,0,0,77.37265452,262.3928353,,,43.17647059,33.35460106,77.25180082
2358,37.307619_-121.02186_2007,2.272727273,37.307619,-121.02186,2007,37.307619_-121.02186,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,2.533413077,111.4701754,11.45454545,0,0,0,18.50601868,0,0,0,161.5604805,,,,11.45454545,18.50601868,161.5604805
2359,37.307619_-121.02186_2008,3.083333333,37.307619,-121.02186,2008,37.307619_-121.02186,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,2.574643253,83.50194334,16.25,1.75,0,0,20.11388033,6.062177826,0,0,123.7777251,346.4101615,,,18,20.98484301,116.5824612
2360,37.307619_-121.02186_2009,4.6,37.307619,-121.02186,2009,37.307619_-121.02186,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,6.899275324,149.9842462,10.3,0,0,0,8.844960901,0,0,0,85.8734068,,,,10.3,8.844960901,85.8734068
2361,37.311111_-121.005556_2004,17.90909091,37.311111,-121.005556,2004,37.311111_-121.005556,216,216_2004,West Side,2.101074392,0.910371973,20.07423248,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,19.19611703,107.1864403,33.90909091,3.818181818,0,0.454545455,47.51306041,4.665151269,0,1.035725481,140.1189449,122.1825332,,227.8596059,38.18181818,50.09354885,131.1973898
2362,37.311111_-121.005556_2005,16.28571429,37.311111,-121.005556,2005,37.311111_-121.005556,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,31.9071455,195.9210688,12.85714286,2.571428571,0,0,28.99033564,3.897026198,0,0,225.4803883,151.5510188,,,15.42857143,29.06151112,188.3616461
2363,37.311111_-121.005556_2006,81.18181818,37.311111,-121.005556,2006,37.311111_-121.005556,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,86.01722872,105.9562728,2.636363636,4.727272727,0,0,3.471965647,5.405384521,0,0,131.6952487,114.3446726,,,7.363636364,6.344646992,86.16187273
2364,37.311111_-121.005556_2007,26.5,37.311111,-121.005556,2007,37.311111_-121.005556,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,21.59346609,81.4847777,19.2,6.6,0,0,20.73536967,7.321202087,0,0,107.9967171,110.9273043,,,25.8,21.19643576,82.15672775
2365,37.311111_-121.005556_2008,44.09090909,37.311111,-121.005556,2008,37.311111_-121.005556,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,70.49461617,159.8846965,28.81818182,4.090909091,0,0,56.38407254,5.940615211,0,0,195.6545104,145.2150385,,,32.90909091,54.91712765,166.8752498
2366,37.311111_-121.005556_2009,231,37.311111,-121.005556,2009,37.311111_-121.005556,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,476.0205411,206.0694983,17,2.9,0,0,33.02524287,4.677368681,0,0,194.2661345,161.2885752,,,19.9,31.74009032,159.4979413
2367,37.312008_-120.989173_2005,58.57142857,37.312008,-120.989173,2005,37.312008_-120.989173,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,117.2962812,200.2619435,8.357142857,62,0,0,18.64076238,181.2435675,0,0,223.0518575,292.3283347,,,70.35714286,198.9482372,282.7690682
2368,37.312008_-120.989173_2006,151.7692308,37.312008,-120.989173,2006,37.312008_-120.989173,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,251.6191414,165.7906152,14.76923077,25.23076923,0,0,18.31735901,79.79886575,0,0,124.0237849,316.2759923,,,40,83.90272145,209.7568036
2369,37.312008_-120.989173_2007,85.83333333,37.312008,-120.989173,2007,37.312008_-120.989173,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,85.75528962,99.90907528,45.83333333,19.83333333,0,0,54.3688302,30.56389234,0,0,118.6229022,154.1036589,,,65.66666667,53.37914699,81.2880411
2370,37.312008_-120.989173_2008,81,37.312008,-120.989173,2008,37.312008_-120.989173,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,89.60468738,110.6230708,24.09090909,57.72727273,0,0,32.82515665,99.70866653,0,0,136.2553672,172.7236743,,,81.81818182,94.41696689,115.3985151
2371,37.312008_-120.989173_2009,157.4,37.312008,-120.989173,2009,37.312008_-120.989173,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,150.1608027,95.4007641,19,54.1,0,0,24.10163664,58.05830403,0,0,126.8507192,107.3166433,,,73.1,48.76804509,66.71415197
2372,37.313992_-121.005578_2005,23.4,37.313992,-121.005578,2005,37.313992_-121.005578,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,28.29386607,120.9139576,14.53333333,5.866666667,0,0,18.12995417,11.07033789,0,0,124.7473911,188.6989413,,,20.4,24.70049161,121.0808412
2373,37.313992_-121.005578_2006,213.6923077,37.313992,-121.005578,2006,37.313992_-121.005578,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,254.4308631,119.0641188,8.692307692,112.3076923,0,0,14.29676313,242.4267534,0,0,164.476036,215.859438,,,121,241.4760168,199.566956
2374,37.313992_-121.005578_2007,34.2,37.313992,-121.005578,2007,37.313992_-121.005578,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,21.29058216,62.25316422,13.1,4.3,0,0,18.10739567,10.27456406,0,0,138.2243944,238.9433503,,,17.4,20.7910237,119.488642
2375,37.313992_-121.005578_2008,55.90909091,37.313992,-121.005578,2008,37.313992_-121.005578,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,67.32080592,120.4111976,11.27272727,2.909090909,0,0,15.56336024,4.011347541,0,0,138.0620666,137.8900717,,,14.18181818,16.85122062,118.8227095
2376,37.313992_-121.005578_2009,150.7,37.313992,-121.005578,2009,37.313992_-121.005578,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,249.1349701,165.3184938,5.1,4,0,0,6.063552314,6.359594676,0,0,118.8931826,158.9898669,,,9.1,8.198238293,90.09053069
2377,37.3175_-121.0075_2005,27.86666667,37.3175,-121.0075,2005,37.3175_-121.0075,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,68.28602311,245.0455375,13.2,8.866666667,0,0,25.59910713,23.17284947,0,0,193.9326298,261.3479263,,,22.06666667,41.76715502,189.2771375
2378,37.3175_-121.0075_2006,110.75,37.3175,-121.0075,2006,37.3175_-121.0075,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,132.514922,119.6522997,10.25,114.5,0,0,14.33447846,291.7905538,0,0,139.8485703,254.8389116,,,124.75,304.4682772,244.0627473
2379,37.3175_-121.0075_2007,12.72727273,37.3175,-121.0075,2007,37.3175_-121.0075,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,10.69664348,84.04505593,7,0.090909091,0,0,6.708203932,0.301511345,0,0,95.83148475,331.662479,,,7.090909091,6.789028582,95.74271078
2380,37.3175_-121.0075_2008,28.16666667,37.3175,-121.0075,2008,37.3175_-121.0075,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,41.04063027,145.7063797,32.75,0.083333333,0,0,55.71212533,0.288675135,0,0,170.1133598,346.4101615,,,32.83333333,55.66267451,169.5309883
2381,37.3175_-121.0075_2009,55.6,37.3175,-121.0075,2009,37.3175_-121.0075,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,95.06746143,170.9846429,6.1,0,0,0,6.063552314,0,0,0,99.40249695,,,,6.1,6.063552314,99.40249695
2382,37.318317_-121.00953_2006,72.3,37.318317,-121.00953,2006,37.318317_-121.00953,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,64.23922305,88.85093091,16,0,0,0,11.69045194,0,0,0,73.06532465,,,,16,11.69045194,73.06532465
2383,37.318317_-121.00953_2007,14.45454545,37.318317,-121.00953,2007,37.318317_-121.00953,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,12.84027754,88.83210879,33.63636364,2.090909091,0,3.454545455,51.94665096,4.346367344,0,11.45743109,154.4359893,207.8697425,,331.662479,39.18181818,52.44962952,133.8621635
2384,37.318317_-121.00953_2008,25.90909091,37.318317,-121.00953,2008,37.318317_-121.00953,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,20.94017452,80.82172623,35.27272727,0,0,0,70.30091167,0,0,0,199.3067083,,,,35.27272727,70.30091167,199.3067083
2385,37.318317_-121.00953_2009,61.2,37.318317,-121.00953,2009,37.318317_-121.00953,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,110.7598002,180.9800656,47.3,0.2,0,0,54.3589919,0.632455532,0,0,114.9238729,316.227766,,,47.5,54.21408181,114.1349091
2386,37.320556_-120.978611_2004,30.83333333,37.320556,-120.978611,2004,37.320556_-120.978611,216,216_2004,West Side,2.101074392,0.910371973,20.07423248,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,42.81001016,138.8432762,9,72,0,0.25,15.82862769,93.09818864,0,0.621581561,175.873641,129.3030398,,248.6326242,81.25,96.61839181,118.9149438
2387,37.320556_-120.978611_2005,33.42857143,37.320556,-120.978611,2005,37.320556_-120.978611,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,49.91795466,149.3272148,3.785714286,43.21428571,0,0,7.148733846,85.14980335,0,0,188.834479,197.0408673,,,47,92.13535194,196.0326637
2388,37.320556_-120.978611_2007,215.3,37.320556,-120.978611,2007,37.320556_-120.978611,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,284.494503,132.1386451,47.5,190.9,0,2.8,107.5786534,494.1307632,0,8.854377448,226.4813756,258.8427256,,316.227766,241.2,486.3297464,201.6292481
2389,37.320556_-120.978611_2008,193,37.320556,-120.978611,2008,37.320556_-120.978611,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,373.9010564,193.7311173,45.63636364,154.5454545,0,0,60.98405157,189.0546818,0,0,133.6303919,122.3295,,,200.1818182,201.13121,100.4742648
2390,37.320556_-120.978611_2009,276.2,37.320556,-120.978611,2009,37.320556_-120.978611,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,373.4505173,135.2101801,43,43.1,0,0,87.99621204,82.93565109,0,0,204.6423536,192.4261046,,,86.1,106.2151381,123.3625297
2391,37.321667_-120.976667_2004,87.54545455,37.321667,-120.976667,2004,37.321667_-120.976667,216,216_2004,West Side,2.101074392,0.910371973,20.07423248,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,120.8779249,138.0744729,8.090909091,118.4545455,0,0.090909091,11.09463425,93.81723044,0,0.301511345,137.1246929,79.20103874,,331.662479,126.6363636,92.65880717,73.16919446
2392,37.321667_-120.976667_2005,56.21428571,37.321667,-120.976667,2005,37.321667_-120.976667,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,93.95348978,167.1345435,8.357142857,37.07142857,0,0,17.32764418,70.28673612,0,0,207.339332,189.5981321,,,45.42857143,85.51447407,188.2394083
2393,37.321667_-120.976667_2006,40.2,37.321667,-120.976667,2006,37.321667_-120.976667,216,216_2006,West Side,1.997171695,1.001849131,20.57963815,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,51.70600653,128.6219068,5.2,0.7,0,0,7.435649863,1.494434118,0,0,142.9932666,213.4905883,,,5.9,8.00624756,135.6991112
2394,37.321667_-120.976667_2007,248.2727273,37.321667,-120.976667,2007,37.321667_-120.976667,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,246.7630811,99.39194037,96.63636364,161.0909091,0,0,121.5855853,227.4323876,0,0,125.8176329,141.1826334,,,257.7272727,234.7475627,91.08371039
2395,37.321667_-120.976667_2008,134.8,37.321667,-120.976667,2008,37.321667_-120.976667,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,240.4383959,178.3667625,27.7,16,0,0,44.46983997,22.78888618,0,0,160.5409385,142.4305386,,,43.7,60.64844049,138.7836167
2396,37.321667_-120.976667_2009,144.3,37.321667,-120.976667,2009,37.321667_-120.976667,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,155.3798571,107.6783487,12.1,4.1,0,0,12.87072475,8.974655673,0,0,106.369626,218.8940408,,,16.2,12.96833751,80.05146611
2397,37.324722_-121.030833_2007,3.272727273,37.324722,-121.030833,2007,37.324722_-121.030833,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,3.635681754,111.0902758,26.90909091,0,0.363636364,0,37.01744061,0,1.206045378,0,137.5648131,,331.662479,,27.27272727,36.84315651,135.0915739
2398,37.324722_-121.030833_2008,1.583333333,37.324722,-121.030833,2008,37.324722_-121.030833,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,2.843120352,179.5654959,21.33333333,0,0,0,19.23695938,0,0,0,90.17324708,,,,21.33333333,19.23695938,90.17324708
2399,37.324722_-121.030833_2009,4.7,37.324722,-121.030833,2009,37.324722_-121.030833,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,5.25039681,111.7105704,3.6,0,0,0,2.412928143,0,0,0,67.02578174,,,,3.6,2.412928143,67.02578174
2400,37.345_-120.978611_2007,16.9,37.345,-120.978611,2007,37.345_-120.978611,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,16.50218841,97.64608525,21.2,0,0,0,21.31666015,0,0,0,100.5502837,,,,21.2,21.31666015,100.5502837
2401,37.345_-120.978611_2008,34.63636364,37.345,-120.978611,2008,37.345_-120.978611,216,216_2008,West Side,0.038076951,0.630676578,21.01212348,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,51.34641707,148.2442487,61.36363636,26.09090909,0,0,80.3084961,86.20261544,0,0,130.8731048,330.3932996,,,87.45454545,102.8701741,117.6270182
2402,37.345_-120.978611_2009,49.9,37.345,-120.978611,2009,37.345_-120.978611,216,216_2009,West Side,2.546313355,0.691913775,20.77615496,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,53.73484282,107.6850558,86.5,0.2,0,0,117.6116491,0.421637021,0,0,135.9672244,210.8185107,,,86.7,117.4564222,135.4745354
2403,37.352778_-120.9725_2004,8.166666667,37.352778,-120.9725,2004,37.352778_-120.9725,208,208_2004,Turlock,3.230698102,0.931257338,20.27334637,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,13.34052836,163.3534085,33.58333333,0.083333333,0,0.083333333,66.71984621,0.288675135,0,0.288675135,198.6695173,346.4101615,,346.4101615,33.75,66.64986531,197.4810824
2404,37.352778_-120.9725_2005,4.785714286,37.352778,-120.9725,2005,37.352778_-120.9725,208,208_2005,Turlock,2.630911445,1.2137091,20.36641932,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,4.22772118,88.34044256,3.5,0.928571429,0,0.071428571,6.525099469,2.092634913,0,0.267261242,186.4314134,225.3606829,,374.1657387,4.5,6.768138024,150.4030672
2405,37.352778_-120.9725_2006,79.1,37.352778,-120.9725,2006,37.352778_-120.9725,208,208_2006,Turlock,3.03085049,1.177458531,20.87584633,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,126.1017667,159.4206911,9.9,1.3,0,0,14.20836999,2.263232693,0,0,143.5188888,174.0948225,,,11.2,15.74660457,140.5946837
2406,37.352778_-120.9725_2007,10.45454545,37.352778,-120.9725,2007,37.352778_-120.9725,208,208_2007,Turlock,3.466823508,0.584108746,20.81691403,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,9.34198733,89.35813972,9.545454545,0.181818182,0,0,21.53770478,0.404519917,0,0,225.6330977,222.4859546,,,9.727272727,21.48064668,220.829078
2407,37.352778_-120.9725_2008,39,37.352778,-120.9725,2008,37.352778_-120.9725,208,208_2008,Turlock,0,0.762300827,21.17453123,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,54.16846151,138.893491,18,0.2,0,0,22.39047416,0.632455532,0,0,124.3915231,316.227766,,,18.2,22.22011101,122.088522
2408,37.352778_-120.9725_2009,31.9,37.352778,-120.9725,2009,37.352778_-120.9725,208,208_2009,Turlock,3.962470463,0.834914056,20.87277343,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,33.70278591,105.6513665,25,0.1,0,0,40.7240033,0.316227766,0,0,162.8960132,316.227766,,,25.1,40.66789616,162.0234907
2409,37.354722_-120.976111_2005,22.14285714,37.354722,-120.976111,2005,37.354722_-120.976111,208,208_2005,Turlock,2.630911445,1.2137091,20.36641932,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,40.61802772,183.4362542,20.64285714,4.285714286,0,0,29.21171299,10.62238979,0,0,141.5100283,247.8557617,,,24.92857143,32.80352768,131.5900824
2410,37.358056_-120.974722_2005,35.78571429,37.358056,-120.974722,2005,37.358056_-120.974722,208,208_2005,Turlock,2.630911445,1.2137091,20.36641932,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,104.5349986,292.1137685,18.21428571,2.785714286,0,0.785714286,28.32008956,4.742258005,0,2.939873661,155.4828446,170.2349028,,374.1657387,21.78571429,33.73922294,154.8685643
2411,37.36_-120.977222_2004,18,37.36,-120.977222,2004,37.36_-120.977222,208,208_2004,Turlock,3.230698102,0.931257338,20.27334637,0.019020426,1.032761438,3.974429143,4.9216338,4.45986167,14.38868605,1.192058542,2.34883892,37.50733975,-120.9003248,74.70290749,79.24909886,26.08064416,144.8924676,33.81818182,6.727272727,0,1.636363636,30.15234048,9.634219315,0,2.618118686,89.16014658,143.2113682,,159.9961419,42.18181818,30.28470961,71.79564779
2412,37.360278_-120.983611_2004,21.8,37.360278,-120.983611,2004,37.360278_-120.983611,216,216_2004,West Side,2.101074392,0.910371973,20.07423248,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,37.55233385,172.2584122,54.1,3.3,0,0.6,79.34236643,8.769264507,0,1.0749677,146.658718,265.7352881,,179.1612833,58,77.21111031,133.122604
2413,37.360278_-120.983611_2005,16.35714286,37.360278,-120.983611,2005,37.360278_-120.983611,216,216_2005,West Side,1.732946745,0.995686905,20.05763523,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,25.36383598,155.0627527,16.5,2.214285714,0,0,27.62315083,5.30860798,0,0,167.4130353,239.7435862,,,18.71428571,27.76945907,148.3864225
2414,37.360278_-120.983611_2007,52.90909091,37.360278,-120.983611,2007,37.360278_-120.983611,216,216_2007,West Side,2.345796942,0.424685192,20.64509866,0.194094194,0.139931164,1.23852384,1.052931731,3.91651668,6.347903416,0.871339072,11.75227584,37.11819359,-120.8654734,59.25117727,78.83335248,44.27968958,83.69013494,33.18181818,1.181818182,0,17.18181818,44.72766075,2.99393326,0,43.73286678,134.7956899,253.3328143,,254.5299124,51.54545455,51.01051585,98.96220006
